work_id,size_id,sale_price,regular_price
28931,3624,315,565
184274,3624,315,565
28933,3624,315,565
123999,2016,215,355
124059,3624,315,555
124019,2016,215,355
124068,3624,315,555
124113,3624,315,555
124077,3624,315,555
124039,2016,215,355
124086,3624,315,555
124095,3624,315,555
124104,3624,315,555
160815,4860,685,1145
160825,6854,865,1505
160532,36,125,125
188479,20,75,75
188484,20,75,75
188489,20,75,75
188494,20,75,75
188499,20,75,75
188504,20,75,75
160540,24,85,85
157804,24,85,85
207284,36,125,125
157814,24,85,85
160548,24,85,85
188509,20,75,75
188514,20,75,75
188519,20,75,75
160835,24,85,85
188524,20,75,75
188529,20,75,75
157666,30,95,95
188534,20,75,75
188539,20,75,75
160965,30,95,95
188544,24,85,85
160556,20,75,75
207279,24,85,85
17303,3629,355,635
17305,2016,215,355
17307,2016,215,355
17309,2016,215,355
17311,2416,235,395
17313,30,95,95
17315,30,95,95
17317,2016,215,355
17319,2016,215,355
17321,2016,215,355
17323,3624,315,555
17325,1620,215,355
17327,2416,235,395
17329,2016,215,355
17331,2936,355,635
17333,2016,215,355
17335,1620,215,355
17337,1620,215,355
17339,2416,235,395
17341,2016,215,355
17345,30,95,95
17347,30,95,95
17349,2416,235,395
17351,24,10,85
17353,2936,395,635
17355,2016,215,355
17359,2016,215,355
17361,30,95,95
17363,2016,215,355
17365,24,85,85
5521,24,85,85
5523,30,95,95
5525,3629,465,675
5527,24,85,85
5529,3024,305,535
5531,30,95,95
5533,30,95,95
5535,3624,335,595
5537,2436,365,595
5539,3624,335,595
5541,3624,335,595
5543,2936,455,675
5545,2936,375,675
5547,30,95,95
5549,30,95,95
5551,2430,305,535
5553,2024,265,455
5555,2030,295,515
5557,30,95,95
5559,2430,305,535
5561,2030,295,515
5569,36,125,125
5571,2030,295,515
5575,2436,335,595
5573,2430,305,535
5577,40,145,145
5579,24,85,85
5583,48,165,165
5589,20,75,75
5591,24,85,85
26476,1620,215,355
26478,2016,215,355
26480,2416,235,395
123795,4020,295,505
123702,3624,315,565
123804,4020,295,505
123711,3624,315,565
123720,3624,315,565
123729,3624,315,565
123784,2936,355,645
123738,30,95,95
123747,30,95,95
123756,30,95,95
123765,30,95,95
123774,3624,315,565
29157,1632,255,435
29159,24,85,85
29161,1632,255,435
29165,2416,235,395
29167,2416,235,395
29169,1632,255,435
29163,2416,235,395
29171,1624,235,395
29173,1620,215,355
29175,1624,235,395
29177,48,165,165
184991,2430,285,485
28247,2936,355,625
185002,2430,285,485
28249,3024,285,485
185013,30,95,95
185023,30,95,95
185033,30,95,95
185043,30,95,95
21619,3024,305,535
21621,3024,305,535
21623,3024,305,535
21627,3629,395,675
21629,2436,335,595
21631,2436,335,595
21633,3624,335,595
169464,3024,325,535
21635,2436,335,595
21637,2436,335,595
21639,3624,365,595
21641,3624,335,595
21643,2436,335,595
21645,30,95,95
21651,3624,335,595
21655,2436,335,595
21657,2436,335,595
21661,2436,335,595
21663,2448,395,715
21667,30,95,95
21665,2436,335,595
21671,30,95,95
21673,30,95,95
21675,3629,395,675
21681,2436,335,595
21683,3024,305,535
202039,2436,335,595
21687,2436,335,595
21691,2436,335,595
21719,2436,365,595
193705,5468,785,1495
193714,5468,785,1495
193723,5468,785,1495
193732,5468,785,1495
193741,30,95,95
193777,40,145,145
193768,30,95,95
193786,4030,465,705
193759,5468,785,1495
193750,40,145,145
25507,24,85,85
25509,30,95,95
25511,3024,285,505
25515,20,75,75
164373,30,95,95
164473,30,95,95
164458,36,125,125
164444,36,125,125
164434,30,95,95
25517,30,95,95
25519,30,95,95
25521,20,75,75
164837,30,95,95
157690,7248,885,1455
189760,7248,895,1435
157984,6854,875,1505
189764,6854,845,1505
191970,30,95,95
191992,36,125,125
192001,3024,335,575
192073,3624,365,595
192010,30,95,95
192019,30,95,95
192028,30,95,95
192037,30,95,95
192046,30,95,95
192055,3024,335,575
192064,30,95,95
28307,3624,315,565
28301,3624,315,565
28309,3624,315,565
28311,3024,285,505
28303,3624,315,565
28305,3624,315,565
150379,2936,355,645
150390,2936,355,645
150401,2936,355,645
150500,2436,315,565
150412,2430,285,505
150423,2430,285,505
150509,2436,315,565
150434,2430,285,505
150445,2936,355,645
150456,2430,285,505
150467,20,75,75
150478,2936,355,645
150518,2436,315,565
150489,2430,285,505
188657,5468,805,1475
188661,5468,845,1505
188665,5468,845,1505
188669,5468,805,1475
188563,5468,845,1505
188673,5468,845,1505
157834,5468,845,1505
188568,5468,845,1505
188573,5468,845,1505
188578,5468,845,1505
188583,5468,845,1505
188588,7248,845,1505
200225,6854,845,1505
188648,4860,675,1205
188593,5468,845,1505
188598,6854,845,1505
188603,5468,845,1505
188608,5468,845,1505
157852,5468,845,1505
188613,6854,845,1505
188552,7248,845,1505
188618,5468,845,1505
188623,6854,845,1505
188628,7248,845,1505
188653,7248,845,1505
188633,5468,845,1505
188558,7248,845,1505
188638,4860,675,1245
188643,4860,675,1205
145864,2020,245,405
145701,1624,235,405
145719,2016,215,365
145873,2020,245,405
145730,30,95,95
145882,30,95,95
145741,2016,215,365
145752,2016,215,365
145820,1620,215,365
145763,20,75,75
145831,1620,215,365
145774,2016,215,365
145785,2016,215,365
145891,3030,335,585
145796,2016,215,365
145710,2416,235,405
145842,1620,215,365
145853,30,95,95
145807,30,95,95
29536,30,95,95
29538,30,95,95
29540,30,95,95
29542,30,95,95
204898,24,85,85
29546,30,95,95
29548,30,95,95
29550,24,85,85
29554,20,75,75
189419,24,85,85
189426,24,85,85
189431,24,85,85
189436,24,85,85
189441,24,85,85
189446,24,85,85
189451,24,85,85
189456,24,85,85
189461,24,85,85
189466,24,85,85
189471,24,85,85
198649,24,85,85
199164,24,85,85
189476,24,85,85
158032,24,85,85
156518,30,95,95
156526,30,95,95
154883,30,95,95
156550,30,95,95
156534,30,95,95
156542,30,95,95
156558,24,85,85
154855,30,95,95
154869,30,95,95
194014,2430,305,535
194030,36,125,125
194051,30,95,95
193987,30,95,95
193969,30,95,95
193998,2430,305,535
194043,36,125,125
194022,30,95,95
193980,30,95,95
1362,2936,375,665
1364,2430,305,525
1366,2024,265,445
1368,24,85,85
1372,2424,285,485
1374,2430,305,525
1376,2024,265,445
1378,24,85,85
1380,30,95,95
1382,2020,265,445
1384,24,85,85
1386,2936,375,665
1388,2430,305,525
1390,3030,355,625
1392,24,85,85
1394,36,125,125
1396,2430,305,525
1398,3030,355,625
1400,2430,305,525
1402,30,95,95
1404,24,85,85
1406,2024,265,445
1408,30,95,95
1410,30,95,95
1412,3024,305,525
1414,30,95,95
1416,36,125,125
1418,30,95,95
1420,24,85,85
1422,24,85,85
194189,5468,785,1495
194288,5468,805,1495
194297,30,95,95
194198,5468,785,1495
194270,5468,805,1495
194207,5468,785,1495
194279,5468,805,1495
194216,5468,785,1495
194225,5468,785,1495
194234,5468,785,1495
194252,5468,785,1495
194261,5468,785,1495
194318,40,145,145
194304,36,125,125
194311,36,125,125
157764,4860,675,1235
168271,7248,765,1445
189510,2424,265,395
189523,4030,435,765
158056,4872,765,1445
189534,4030,405,715
26844,2024,245,425
26846,2430,285,505
26848,2030,275,485
26852,2030,275,485
26858,2024,245,425
26860,2024,245,425
26862,2024,245,425
26864,2024,245,425
26866,2024,245,425
26868,2024,245,425
26872,3624,315,565
26874,2024,245,425
26876,2024,245,425
26880,2024,245,425
26882,2024,245,425
26884,2024,265,425
26888,2024,245,425
26890,2024,245,425
26894,3624,325,565
26904,2024,245,425
26906,2430,295,505
26908,2430,305,505
26910,2024,245,425
26912,2024,245,425
26918,2030,275,485
26920,2936,385,645
26922,2030,275,485
26924,2024,245,425
18537,2016,215,365
18539,2020,245,425
18541,2016,215,365
18543,1624,235,405
18545,20,75,75
18547,1620,215,365
18549,2436,315,565
18551,2416,235,405
18553,3216,255,445
18555,2416,235,405
18557,40,145,145
18559,2416,235,405
18561,2416,235,405
18563,2020,245,425
18565,2416,235,405
18567,2416,235,405
18569,2016,215,365
18571,1620,215,365
18573,2016,215,365
18575,2416,235,405
18577,2416,235,405
18579,20,75,75
18581,2016,215,365
18583,2416,235,405
18585,2936,355,645
18587,2416,235,405
18589,2416,235,405
18591,1620,215,365
18593,2016,215,365
204478,2416,235,405
176139,1620,215,355
26368,30,95,95
26370,1620,215,355
26372,30,95,95
176149,1620,215,355
176189,1620,215,355
176179,1620,215,355
176159,2430,285,495
176169,30,95,95
26376,1620,215,355
26378,3629,385,635
26380,3629,415,635
176209,1620,215,355
176199,1620,215,355
26382,30,95,95
26384,24,85,85
26388,1620,215,355
176349,2430,315,495
176279,1620,215,355
26390,1620,215,355
176219,1620,215,355
26394,2430,285,495
176229,1620,215,355
26396,2430,285,495
176239,1620,215,355
176269,1620,215,355
176249,1620,215,355
176259,1620,215,355
176289,1620,215,355
26398,2430,285,495
30931,2424,295,465
30933,30,95,95
30935,2430,285,505
30937,30,95,95
30939,36,125,125
30941,3024,305,505
30943,24,85,85
30945,2430,285,505
30947,30,95,95
30949,20,75,75
30951,30,95,95
30953,24,85,85
30957,3024,285,505
30959,3030,335,605
30961,1620,215,365
30963,3624,315,565
30965,2430,285,505
30967,2936,355,645
30969,2436,315,565
30971,30,95,95
30973,3226,325,545
30975,30,95,95
30977,20,75,75
30979,20,75,75
30981,20,75,75
30983,30,95,95
30985,20,75,75
30987,2430,285,505
30989,30,95,95
30993,3624,315,565
189813,2430,285,485
189793,40,145,145
189822,2430,285,485
189804,40,145,145
189831,2430,285,485
194328,2430,305,545
194339,2430,305,545
194348,2430,305,545
194357,2430,305,545
194366,2430,305,545
194375,2430,305,545
194384,2430,305,545
194767,3624,345,555
194393,2430,305,545
194693,3024,315,545
194702,3629,415,685
194711,3629,415,685
194402,2430,305,545
194774,3624,385,555
194420,2430,305,545
194718,3629,415,685
194781,3624,375,555
194429,2430,305,545
194438,2430,305,545
194725,3629,415,685
194788,3624,405,555
194732,3629,415,685
194795,3624,375,555
194447,2430,305,545
194456,2430,305,545
194465,2430,305,545
194474,2430,305,545
194483,2430,305,545
194492,2430,305,545
194501,2430,305,545
22973,1620,215,365
22975,2416,235,405
22977,1620,215,365
22979,1620,215,365
22981,1620,215,365
22983,2016,215,365
22985,1624,235,405
204208,30,95,95
25627,24,85,85
150179,30,95,95
150201,30,95,95
208127,3624,335,605
150190,3629,385,685
208118,2436,335,605
150170,30,95,95
150161,30,95,95
27016,30,95,95
27018,30,95,95
27022,30,95,95
200629,36,125,125
137345,2016,215,355
137356,3024,285,495
137411,1624,235,395
137367,2016,215,355
27483,3024,285,495
137378,2016,215,355
27485,1620,215,355
27487,30,95,95
27489,1624,235,395
27491,40,145,145
207019,30,95,95
27493,1620,215,355
137420,1624,235,395
27495,20,75,75
137389,1620,215,355
27497,24,85,85
137400,1620,215,355
27499,36,125,125
27501,24,85,85
27503,2016,215,355
27505,1620,215,355
27507,1620,215,355
172068,2436,315,555
27509,2416,235,395
27511,1620,215,355
27513,1620,215,355
150215,2024,245,415
150226,2024,245,415
150345,2030,275,475
150237,2024,245,415
150248,2024,245,415
150259,2024,245,415
150270,2024,265,415
150354,2030,275,475
150363,2030,285,475
150281,2024,265,415
150292,2024,265,415
150303,2024,265,415
150325,3024,285,495
150314,2024,265,415
190123,2416,215,305
190317,3030,335,495
189851,2016,215,355
190133,2416,215,305
189863,2016,215,355
189873,2016,215,355
190222,2030,255,365
190230,2030,255,365
190247,1620,215,355
189883,2016,215,355
190257,1620,215,355
189893,2016,215,355
189903,2016,215,355
190141,2416,215,305
189913,2016,215,355
190149,2416,215,305
190157,2416,215,305
190165,2416,215,305
189923,2016,215,355
190238,1624,215,305
189933,2016,215,355
189943,2016,215,355
189953,2016,215,355
189963,2016,215,355
190267,1620,215,355
190327,2020,245,355
189973,2016,215,355
207128,36,125,125
190277,1620,215,355
189983,2016,215,355
20862,2016,195,315
20864,2016,195,315
20866,3624,365,515
20868,1624,215,355
20870,2020,225,375
20872,1624,215,355
20874,1620,195,315
20876,1620,195,315
20878,1624,215,355
204197,1620,195,315
20880,2632,285,495
20882,1624,215,355
20884,2016,195,315
20886,2936,335,595
20888,1620,195,315
20890,2020,225,375
20892,20,75,75
20894,2416,215,355
20896,1620,195,315
20898,1624,215,355
31746,2936,405,685
31748,2436,335,605
204933,2436,335,605
31750,36,125,125
31752,3629,375,685
174225,2430,305,545
26143,2024,265,465
26145,30,95,95
174288,3024,305,545
26147,3624,375,605
174274,30,95,95
26149,36,125,125
26151,30,95,95
26153,3629,455,685
174236,2430,305,545
174297,3226,325,585
26155,2024,265,465
26157,2024,265,465
26159,2430,305,545
174263,30,95,95
26161,30,95,95
26163,3024,325,545
26165,2024,265,465
26167,40,145,145
174281,3624,335,605
26169,3024,335,545
174315,30,95,95
26173,2430,305,545
26171,2936,405,685
26175,36,125,125
174245,2430,305,545
26179,3226,355,585
26177,3226,355,585
26181,2936,375,685
26183,30,95,95
177900,2436,315,555
19381,24,85,85
19383,3024,285,495
177935,2436,315,555
177737,2430,305,495
19389,2024,245,415
177746,2936,375,635
19391,3624,315,555
200800,30,95,95
19393,2936,375,635
19397,3024,305,495
19399,24,85,85
177978,3624,315,555
19403,3020,275,475
177907,2436,315,555
19405,24,85,85
19407,3020,275,475
177755,2936,375,635
19409,2936,375,635
19411,30,95,95
19413,2430,285,495
177773,2936,375,635
19415,2436,315,555
177999,3624,315,555
177992,3624,315,555
177764,2430,305,495
177985,3624,315,555
177942,3024,305,495
19419,3624,315,555
26199,1620,215,365
26201,2016,215,365
26203,2016,215,365
26205,1620,215,365
26207,2016,215,365
26209,1624,235,405
26211,2016,215,365
26213,2016,215,365
26215,2016,215,365
26217,1620,215,365
26219,2416,235,405
26221,1620,215,365
26223,2020,245,425
176407,3024,305,545
30887,3020,295,515
176416,3024,325,545
30889,2024,265,455
176434,2430,305,535
30891,2632,325,575
30893,2024,265,455
30895,2430,305,535
176443,2430,305,535
176452,2430,305,535
176461,2430,305,535
176470,2430,305,535
176479,2430,305,535
176524,2430,305,535
176488,2430,305,535
176497,2430,305,535
176506,2430,305,535
30897,2024,265,455
207054,30,95,95
207044,30,95,95
176533,2430,305,535
30899,2024,265,455
176542,2430,305,535
176551,2430,305,535
176560,2430,305,535
176569,2430,305,535
176578,2430,305,535
30901,24,85,85
176515,2430,305,535
30903,2024,265,455
190352,2430,285,495
190363,2430,285,495
190372,2430,285,495
190383,2430,285,495
190392,2430,285,495
190401,2430,285,495
190410,2430,285,495
190419,2430,285,495
190428,2430,285,495
190437,2430,285,495
190455,2430,285,495
190446,2430,285,495
190464,2436,315,525
28447,2430,285,505
28449,2936,415,645
176642,2936,375,645
176651,2936,375,645
28451,2936,375,645
28453,2430,285,505
28455,2430,285,505
28457,2430,285,505
28459,2424,265,465
7733,2420,245,415
7735,30,95,95
7737,2420,245,415
7739,24,85,85
7741,24,85,85
7743,2420,245,415
7745,2024,245,415
7747,24,85,85
7749,2024,245,415
7751,4020,295,515
204540,30,95,95
7753,2420,245,415
7755,30,95,95
7757,2024,245,415
7761,36,125,125
7759,2424,265,455
7763,24,85,85
7765,36,125,125
7767,30,95,95
7769,30,95,95
7771,2024,245,415
198480,30,95,95
7775,36,125,125
7777,2420,245,415
204552,24,85,85
7779,2024,245,415
7781,30,95,95
7783,2420,245,415
7785,2420,245,415
7787,2424,265,455
160875,6854,845,1505
167369,24,85,85
188419,24,85,85
188424,6854,845,1505
188429,24,85,85
188434,6854,855,1505
158352,30,95,95
160636,24,85,85
28513,1620,215,365
28515,2016,215,365
28517,2020,245,425
28519,3216,255,445
28521,2020,245,425
28523,2416,235,405
28525,1624,235,405
28527,2416,235,405
28529,2016,215,365
28531,2016,215,365
28533,1620,215,365
28535,2416,235,405
28537,2016,215,365
28539,2416,235,405
28541,2416,235,405
28543,1632,255,445
28545,1624,235,405
28547,2016,215,365
28549,1624,235,405
28657,40,145,145
28659,40,145,145
28551,2016,215,365
28553,2416,235,405
28555,1624,235,405
28557,1624,235,405
28559,2416,235,405
28561,2416,235,405
28563,1620,215,365
28565,2424,265,465
28661,1620,215,365
190474,2016,195,305
190586,2416,215,305
190597,2416,215,305
190485,2016,195,305
190606,2416,215,305
190509,2016,195,305
190678,1624,215,305
190633,2416,215,305
190615,2416,215,305
190624,2416,215,305
190575,2016,195,305
190498,2016,195,305
190520,2016,195,305
190531,2016,195,305
190642,2416,215,305
190651,2416,215,305
190660,2416,215,305
190669,2416,215,305
190542,2016,195,305
190553,2016,195,305
190564,2016,195,305
190758,6048,675,1235
190740,30,95,95
190729,30,95,95
190749,30,95,95
184069,3624,315,565
184076,2936,355,645
184085,2430,285,505
184058,2430,285,505
184047,1620,215,365
24371,1620,215,365
24373,3624,315,565
184103,2936,355,645
184094,2936,355,645
24375,3624,315,565
24377,2936,355,645
24379,3624,315,565
24381,3624,315,565
29758,1624,235,395
135784,1620,215,355
135804,1620,215,355
29760,1620,215,355
27515,2024,265,455
27521,30,95,95
187793,2024,265,455
187826,2030,295,515
27523,2030,295,515
27525,3629,395,675
27527,3629,375,675
187804,2024,265,455
